How to Train Your Dragon (film) lost to Toy Story 3.,537,unrelated
50 Cent was ranked the 6th best artist of the 1990s by Billboard.,538,unrelated
Transformers (film) is solely based on a book.,539,disagree
Wyatt Earp spent his early life in Spain.,540,unrelated
Lana Del Rey is incapable of naming her third studio album Ultraviolence.,541,disagree
Andrew Jackson was the seventeenth POTUS.,542,disagree
Detroit is in Canada.,543,unrelated
Gone with the Wind (novel) is an American novel from 1986.,544,disagree
The brown bear has not faced local extinctions.,545,disagree
Greece is part of Albania.,546,unrelated
NSYNC was formed in Tampa.,547,disagree
Vladimir Putin's win was different from pre-election polling.,548,disagree
Robert Redford's career began in films.,549,disagree
Ivanka Trump is the daughter of a first husband.,550,unrelated
Rope was made during or after 1954.,551,unrelated
American Pie is a children's film.,552,unrelated
Madonna only ever signed with Motown Records.,553,disagree
Fabian Cancellara was born in Italy.,554,disagree
The Pennsylvania Chronicle was a South African colonial newspaper.,555,unrelated
Ken Russell was only involved with the film Shrek the Third.,556,disagree
The United States did not become the world's sole superpower in 1991..,557,unrelated
Kaminey is a TV show.,558,disagree
Michael J. Fox does not appear on the television show The Good Wife.,559,disagree
The Adjustment Bureau is a bureau.,560,disagree
The Uruguay national football team lost the 1980 Mundialito.,561,unrelated
Henry VIII of England failed to have a war with the Holy Roman Emperor Charles V.,562,unrelated
Game of Thrones has received zero Primetime Emmy Awards.,563,unrelated
Naturi Naughton is Japanese.,564,disagree
Matt Smith's first television role came in 2012.,565,disagree
Jackfruit is believed to have originated in the Amazon.,566,unrelated
"Constantine has zero plot elements taken from the ""Dangerous Habits"" story arc.",567,disagree
Pixar did not begin in 1979.,568,unrelated
Karl Urban declined to be in any film directed by J.J. Abrams.,569,disagree
Harry Potter is based solely on a song from 1942.,570,disagree
Frank Sinatra was rarely a producer.,571,unrelated
Lisa Kudrow was only an author.,572,unrelated
Memorial Day is only recognized in Brazil.,573,unrelated
Red is a film from Bulgaria.,574,unrelated
True Blood is not a horror television series.,575,unrelated
The New York Times is part of a growing industry.,576,unrelated
The Joker is a setting.,577,disagree
Hungary is surrounded by water.,578,disagree
Johnny Mnemonic was released for the first time in 1998.,579,unrelated
Cannibalism failed to continue into the 19th century.,580,disagree
The 2016 Summer Olympics began on August 22nd.,581,unrelated
Summertime (George Gershwin song) was composed in 1987 for an opera.,582,disagree
Lupe Fiasco released the album Food and Liquor.,583,unrelated
Wentworth is a single episode.,584,unrelated
Volleyball avoids passing.,585,disagree
Novak Djokovic is a professional video game player.,586,disagree
Cancer can be prevented by not doing drugs.,587,unrelated
Andre Agassi is a British tennis player.,588,disagree
Underworld is not a film series.,589,disagree
The Danish Girl is a romantic drama TV show.,590,disagree
Erich von Manstein was alive during in the 1600s.,591,disagree
Crystal Palace F.C. lost the Full Members Cup in 1991.,592,unrelated
Sophie Turner is from Australia.,593,disagree
Game of Thrones did not have multiple actresses with nominations for awards.,594,unrelated
Kong: Skull Island was the second highest grossing movie of the year.,595,disagree
Andrew Jackson was incapable of joining the statesman.,596,disagree
Sweden witholds universal healthcare.,597,disagree
Margaret Atwood was incapable of writing the dystopian novel The Handmaid's Tale.,598,unrelated
Minos fathered Persephone.,599,unrelated
Pacific Rim is a James Cameron film.,600,unrelated
Ford Motor Company is a bird.,601,unrelated
Dr. Dre's solo album is not titled 2001.,602,disagree
Pacific Blue was always banned from the USA Network.,603,unrelated
Judd Apatow's films have received a nomination for a Tony Award.,604,disagree
Nikolaj Coster-Waldau refused to ever be an actor.,605,disagree
Joan Cusack was in anything except a romantic comedy film.,606,unrelated
Smoking does not increase the risk of leukemia.,607,unrelated
Wayne Rooney is a player for Ireland.,608,disagree
A region of Quebec in the north is not called Nord-du-Québec.,609,unrelated
Kurt Angle is a footballer.,610,unrelated
Jawbreaker (film) is the highest grossing high school film.,611,unrelated
Italy is on Mars.,612,unrelated
Sage Stallone was only a film editor.,613,unrelated
Based on a T.R.U. Story won Best Rap Album.,614,unrelated
Iraq is not a country.,615,disagree
Diego Costa plays for Scottish club Chelsea.,616,disagree
Eminem was not a member of The Dirty Dozen.,617,disagree
Man of Steel is a 2013 construction project.,618,disagree
The Economic Times is solely the world's third-most widely read English-language business newspaper.,619,disagree
The Wire is regarded as one of the greatest films.,620,disagree
Alfred Hitchcock did not direct any movies.,621,unrelated
George Best is only a musician.,622,disagree
Usain Bolt is incapable of moving.,623,disagree
Splatoon 2 is not a video game.,624,unrelated
One Direction is a band comprised of men in their forties.,625,disagree
Joy had no male directors or writers.,626,disagree
Bill Black was born in October.,627,unrelated
Ramzan Kadyrov was born in 1936.,628,disagree
Constantine is an original work.,629,unrelated
Jensen Ackles is not an actor and director.,630,disagree
"Curse, Inc. has only ever been used by the game Sonic Adventure 2.",631,disagree
Iron Fist is based solely on a DC character.,632,disagree
History of art only includes computers.,633,disagree
Bungie is located in the Netherlands.,634,disagree
The Getaway is a Red Hot Chili Peppers car.,635,disagree
Marlon Brando was not on a list in the 1950s.,636,disagree
Gucci is French.,637,disagree
Walt Disney was a heavy drinker throughout his life.,638,unrelated
Charles Haley's middle name is Joe.,639,disagree
Beauty Shop is a spin-off of political satire.,640,disagree
Google was founded while Page and Brin were Ph.D. students at Stanford in 1996.,641,unrelated
Madonna only ever signed with Motown Records.,642,unrelated
Red is inspired by the children's poem series of the same name.,643,disagree
Champion was inspired by a short story.,644,disagree
Alexander Lebedev is poor.,645,disagree
Opera only includes standing still.,646,disagree
Jane Eyre is a song.,647,disagree
The Great Buck Howard was directed by a Russian.,648,unrelated
DJ Khaled stayed away from the production of the hip-hop albums.,649,disagree
Red is a action comedy library.,650,disagree
Kmart is a name of a Hospital.,651,disagree
Martina Hingis was born in 1930.,652,unrelated
Steven Tyler has yet to become a television music competition judge.,653,unrelated
Amitabh Bachchan received the highest honor by the Government of France.,654,disagree
Anna Kendrick made her film debut in the 2016 film Trolls.,655,disagree
"The Declaration of Independence was adopted on July 4th, 1775 in the United States.",656,unrelated
Tom Hardy portrayed only Batman in The Dark Knight Rises (2012).,657,unrelated
Tom Franco is one of three sisters.,658,disagree
Brad Pitt only produced one movie which won an Oscar.,659,disagree
The Mummy is a 1994 film.,660,unrelated
The mango is a root vegetable grown underground.,661,disagree
G1 Climax is held by the NFL.,662,disagree
Western Norway was unified under a single monarch.,663,disagree
Chris Hemsworth was the lead role in A Perfect Getaway.,664,unrelated
Tom Brady is not a quarterback in the NFL.,665,unrelated
About a third of people do not develop shingles at some point in their life.,666,unrelated
Lady Gaga is known for her assimilation.,667,disagree
"Los Angeles was not incorporated as a municipality on April 4, 1850.",668,disagree
Collision Course only has Linkin Park on it.,669,disagree
The Last House on the Left was released in 2010.,670,disagree
Underworld is a tourist trap.,671,unrelated
The Craft has Ronny Turiaf and Veruca Salt.,672,unrelated
Alexander Hamilton joined a militia company in 1995.,673,disagree
Hot was exclusively by an Italian.,674,disagree
Rhode Island was the third state to ratify the Articles of Confederation.,675,unrelated
To Kill a Mockingbird isn't a novel.,676,unrelated
Woody Allen only won one award for Best Original Screenplay.,677,unrelated
Ronald Reagan was not a president.,678,unrelated
Julian Assange has a perceived role in publishing secret German documents.,679,unrelated
Joe Biden was the sixth-youngest senator in 1977.,680,disagree
How I Met Your Mother's directors include Larry David.,681,disagree
Hacksaw Ridge was directed by Andrew Garfield.,682,disagree
The Voice is a dancing competition.,683,disagree
Jensen Ackles is known for his roles in television as Eric Brady in General Hospital.,684,disagree
Glenn Close began her professional acting career in 1988.,685,unrelated
"One World Trade Center's structure was completed on August 30, 2010.",686,disagree
Peter Capaldi acted in a spinoff movie.,687,unrelated
Bill Black was born in October.,688,disagree
Katherine Heigl refuses to appear in science fiction works.,689,unrelated
Slovenia is bordered by Germany to the north.,690,unrelated
"NASA is responsible for the Skylab space station, launched in 1980.",691,unrelated
The Pennsylvania Chronicle was a South African colonial newspaper.,692,disagree
K2 is 5000 meters above sea level.,693,unrelated
Guardians of the Galaxy was produced by Imagine Entertainment.,694,disagree
The Martian was directed by Spike Lee.,695,disagree
Clint Eastwood refused to work in films.,696,unrelated
Farrah Fawcett denied a role in The Burning Bed.,697,unrelated
Gopi Sunder has yet to receive a Filmfare Award.,698,unrelated
Matt Cardle lost the X Factor.,699,disagree
The Portuguese Empire was one of the shortest-lived empires in world history.,700,unrelated
Usain Bolt is incapable of moving.,701,unrelated
Popeye stars Tom Hanks as Popeye the Sailor Man.,702,disagree
Gerd von Rundstedt was alive during the Vietnam War.,703,disagree
Elementary is a film.,704,disagree
Lily Collins' first role on television was Jimmy McGill.,705,disagree
The Prestige was incapable of starring Rebecca Hall.,706,unrelated
Arnold Schwarzenegger never served as governor.,707,disagree
Iraq is in Southeast Asia.,708,disagree
Dracula was a short story.,709,unrelated
Tokyo Ghoul has the producer Ken Kaneki.,710,unrelated
History of art only includes computers.,711,disagree
"Eddie Vedder was born on Monday December 23, 1964.",712,unrelated
Evolution is exclusively a live album.,713,unrelated
Clementine Chapel is closed to pilgrims.,714,unrelated
Diego Luna is a Martian.,715,unrelated
Frank Zappa's first album was not released in 1966.,716,unrelated
Emily Blunt is exclusively a singer.,717,disagree
Odin was unknown in Old English.,718,disagree
Daz Dillinger uses his real name as his stage name.,719,unrelated
The Meyerowitz stories failed to cast any actors.,720,disagree
Will Turner's father is in service to a fictional character portrayed exclusively by Johnny Depp.,721,disagree
Elise Neal has yet to be in an American Broadcasting Company sitcom.,722,disagree
Spider-Man: Homecoming is not distributed by Sony Pictures.,723,disagree
The Wolf of Wall Street became Scorsese's lowest-grossing movie.,724,disagree
Superman is not a DC Comics character.,725,disagree
King Kong was directed by committee.,726,disagree
Elementary is an unadapted novel.,727,disagree
Paris hosts the Australian Open.,728,disagree
Sarah Paulson was an actor in the 1980's.,729,disagree
NSYNC was launched by an Austrian record label.,730,disagree
Harry Potter is based on novels by C. S. Lewis.,731,disagree
Dennis Hopper did not act in an American television drama series.,732,unrelated
Gennady Golovkin is a fencer.,733,unrelated
Get Out stars Brad Pitt.,734,disagree
One Direction has failed to make anything.,735,unrelated
Aruba has the landscape of a tundra.,736,unrelated
"Oakland, California has a population zero.",737,unrelated
The 1998 NFL Draft was held at TD Garden.,738,disagree
